y_logits,y_probs,y_pred,y_test
0.028864793,0.5072157,1.0,0
-0.93141913,0.28263688,0.0,0
0.030916266,0.50772846,1.0,0
-0.3826404,0.40549022,0.0,0
0.54329383,0.6325783,1.0,0
-1.8818761,0.13217352,0.0,0
-0.10761122,0.47312316,0.0,0
-0.8643876,0.29642347,0.0,0
-0.37035114,0.40845618,0.0,0
-0.90060556,0.28892606,0.0,0
-0.8126596,0.30732402,0.0,0
-1.3564553,0.204817,0.0,0
-1.6005524,0.16790442,0.0,0
-1.8741255,0.13306509,0.0,0
-0.22191712,0.44474727,0.0,1
-0.19570014,0.4512305,0.0,0
-0.6420114,0.344792,0.0,0
-0.56426024,0.3625623,0.0,0
-1.8735362,0.13313308,0.0,0
-1.6995806,0.15452005,0.0,0
-1.3072915,0.21294044,0.0,0
4.4427595,0.98837334,1.0,1
-1.729745,0.15062019,0.0,0
-0.5812928,0.3586352,0.0,0
-1.1773283,0.23553291,0.0,0
-0.55686545,0.36427304,0.0,0
0.21061233,0.5524593,1.0,0
-0.854494,0.29849097,0.0,0
-0.82639736,0.30440736,0.0,0
-1.5604739,0.17357866,0.0,0
0.097199686,0.5242808,1.0,0
0.42406315,0.6044551,1.0,0
-0.60264564,0.35373867,0.0,0
-1.4501946,0.18997163,0.0,0
-1.1339886,0.24342577,0.0,0
-0.8013752,0.30973142,0.0,0
-1.3417157,0.20722805,0.0,0
-0.61613375,0.3506613,0.0,0
-1.3040975,0.21347623,0.0,0
-1.4149309,0.19545747,0.0,0
-1.6609874,0.1596295,0.0,0
-0.897812,0.28950033,0.0,0
0.81158173,0.6924465,1.0,0
-0.53623205,0.36906454,0.0,0
-1.3354032,0.20826702,0.0,0
-1.789969,0.14307654,0.0,0
-1.0010872,0.26872772,0.0,0
-0.43160015,0.3937443,0.0,0
-0.9507489,0.27873424,0.0,0
-1.5366558,0.17702195,0.0,0
-0.45669746,0.38776955,0.0,0
0.3159477,0.57833636,1.0,0
-1.2331214,0.22563557,0.0,0
-0.6199601,0.34979054,0.0,0
-0.35097042,0.4131471,0.0,0
-1.0489833,0.25942037,0.0,0
-1.4406222,0.19144902,0.0,0
-0.89535886,0.29000518,0.0,0
-1.7324568,0.1502736,0.0,0
-0.7502143,0.3207746,0.0,0
-1.1623081,0.23824812,0.0,0
-0.86669827,0.2959418,0.0,0
-1.5657104,0.17282876,0.0,0
0.79767555,0.689477,1.0,0
-1.2550356,0.22182967,0.0,0
1.9579104,0.8763066,1.0,0
-1.6224133,0.16487232,0.0,0
-0.9722117,0.27443987,0.0,0
1.0209199,0.73515177,1.0,0
0.7695707,0.683428,1.0,0
0.09575141,0.5239196,1.0,0
-1.3214171,0.21058263,0.0,0
-0.47888488,0.3825155,0.0,0
1.1463485,0.75884336,1.0,0
-0.5151048,0.37399763,0.0,0
-0.38991818,0.40373698,0.0,0
-1.3548888,0.20507227,0.0,0
