y_logits,y_probs,y_pred,y_test
-1.5610672,0.17349356,0.0,0
-0.68702936,0.33469424,0.0,0
-1.6879005,0.15605214,0.0,0
0.6890019,0.6657449,1.0,0
-1.4971423,0.18285212,0.0,1
2.4216983,0.918467,1.0,0
-1.3849647,0.20021282,0.0,0
-0.6270439,0.34818113,0.0,0
0.18635975,0.54645556,1.0,0
-1.5633512,0.1731663,0.0,0
3.644847,0.97453976,1.0,1
1.4790097,0.81442297,1.0,0
0.6901768,0.6660062,1.0,0
1.9261389,0.8728214,1.0,0
-1.569162,0.1723359,0.0,0
-0.5371905,0.36884138,0.0,0
-1.3074049,0.21292141,0.0,0
-1.1776803,0.23546953,0.0,0
-1.5504158,0.17502622,0.0,0
-0.48797914,0.38036972,0.0,0
3.6553998,0.9748003,1.0,1
-0.9101162,0.28697607,0.0,0
-1.1026632,0.24924122,0.0,0
-1.66363,0.15927532,0.0,0
-1.3330646,0.20865291,0.0,0
0.01112095,0.5027802,1.0,0
0.30790254,0.5763732,1.0,0
-1.6759176,0.15763679,0.0,0
2.880506,0.9468744,1.0,1
-1.6261398,0.16435987,0.0,0
0.16637419,0.5414979,1.0,0
0.029090382,0.50727206,1.0,0
-0.18490529,0.45390493,0.0,0
1.1558099,0.7605706,1.0,0
-0.19269608,0.45197445,0.0,0
-1.706012,0.1536817,0.0,0
2.893015,0.9475,1.0,0
-1.2465156,0.22330388,0.0,0
-0.98202205,0.27249074,0.0,0
0.97725636,0.72656345,1.0,0
-0.9149377,0.2859905,0.0,0
1.7183741,0.8479193,1.0,0
-1.4480029,0.1903091,0.0,0
0.1662468,0.54146624,1.0,0
-1.2576838,0.22137287,0.0,0
1.3320264,0.7911756,1.0,0
-1.6014695,0.16777633,0.0,0
3.6549408,0.97478896,1.0,0
0.32757506,0.5811692,1.0,0
-0.6627951,0.340112,0.0,0
-1.526845,0.17845578,0.0,0
-1.1647184,0.237811,0.0,1
-0.99060965,0.27079168,0.0,0
-1.6375229,0.1628024,0.0,0
-0.7669052,0.31714895,0.0,0
-1.6513792,0.16092262,0.0,0
-1.5831803,0.17034554,0.0,0
0.51714826,0.6264807,1.0,0
-1.1051747,0.2487716,0.0,0
-0.89963454,0.2891256,0.0,0
-0.6705266,0.33837894,0.0,0
-1.6673077,0.15878345,0.0,0
-0.6959808,0.33270395,0.0,0
-0.16771227,0.45816997,0.0,0
-0.835169,0.3025532,0.0,0
0.026703563,0.50667554,1.0,0
-1.5854023,0.17003176,0.0,0
-1.6365223,0.16293883,0.0,0
-0.9490323,0.2790795,0.0,0
-0.22394793,0.44424585,0.0,0
