y_logits,y_probs,y_pred,y_test
-0.29775637,0.42610604,0.0,0
-0.29964858,0.42564338,0.0,0
-0.0032348856,0.49919128,0.0,1
0.1752252,0.54369456,0.0,0
-0.39766067,0.4018745,0.0,0
-0.38399124,0.40516463,0.0,0
0.73262215,0.67538047,0.0,0
-0.19226652,0.4520809,0.0,0
-0.13633448,0.46596906,0.0,0
0.11754891,0.52935344,0.0,0
3.0206273,0.9534973,1.0,0
-0.14486474,0.463847,0.0,0
-0.17395073,0.45662165,0.0,0
-0.20611638,0.44865257,0.0,0
-0.34042394,0.41570652,0.0,0
0.5143636,0.62582886,0.0,0
-0.19021803,0.45258838,0.0,0
0.25002548,0.5621828,0.0,0
2.6398797,0.9333845,1.0,0
-0.14194891,0.46457222,0.0,0
-0.2997625,0.42561552,0.0,0
-0.16564935,0.45868212,0.0,0
-0.0998239,0.47506475,0.0,0
-0.22868615,0.4430763,0.0,0
-0.24527812,0.43898603,0.0,0
-0.13646984,0.4659354,0.0,0
-0.16460487,0.45894146,0.0,0
-0.35809612,0.41142052,0.0,0
-0.21126652,0.44737896,0.0,0
-0.345905,0.4143758,0.0,0
-0.23968226,0.44036463,0.0,0
-0.27297163,0.4321777,0.0,1
0.1404736,0.53506076,0.0,0
-0.27813858,0.4309102,0.0,0
-0.21621573,0.44615567,0.0,0
-0.15658447,0.4609337,0.0,0
0.34316283,0.5849586,0.0,0
1.0682789,0.7442695,1.0,0
-0.2160078,0.44620708,0.0,0
0.51347107,0.62561977,0.0,0
-0.27246866,0.43230113,0.0,0
-0.15383175,0.46161774,0.0,0
-0.2918081,0.42756125,0.0,0
-0.19366786,0.4517338,0.0,0
-0.181831,0.4546671,0.0,0
-0.18188575,0.4546535,0.0,0
-0.2703796,0.4328139,0.0,0
-0.31214195,0.42259198,0.0,0
1.3793849,0.7988922,1.0,0
-0.1427859,0.46436402,0.0,0
0.0610914,0.5152681,0.0,0
-0.39427036,0.4026897,0.0,0
2.6051543,0.9311925,1.0,0
-0.109983735,0.4725317,0.0,0
-0.069886856,0.48253542,0.0,0
-0.3849447,0.40493485,0.0,0
-0.14422628,0.46400583,0.0,0
-0.3605097,0.4108362,0.0,0
-0.07401835,0.48150384,0.0,0
-0.36549634,0.40962973,0.0,0
-0.11880077,0.47033474,0.0,0
